0.028488	35.34658339
0.050043	36.68236792
0.052926	36.81769125
0.070086	37.44673654
0.062668	37.48340935
0.087589	38.22905705
0.078577	37.48816226
0.017227	34.65436995
0.042233	36.33645955
0.045295	36.64027218
0.03648		35.90532197
0.019599	34.58521743
0.100915	38.4567456
0.027342	35.08576569
0.074605	37.58811576
0.026489	35.4806852
0.049922	36.56697347
0.030604	35.55023776
0.016345641	34.04402778
0.0154363	33.9409484
0.030529	35.59924572
0.024525	35.05817066
0.023953	34.96871038
0.026038	35.36726207
0.048948	36.7315974
0.024314	35.10949506
0.015166	34.10166662
0.03572		35.96054064
0.048818	36.38201078
0.021980006	34.85297336
0.1244		39.04478851
0.036		35.8210171
0.016321	34.01742111
0.01673		34.22633717
0.0275		35.64970591
0.021793	34.97378687
0.01645		34.18129629
0.023208	35.08554272
0.036457	36.13423313
0.019264	34.95261373
0.017605	34.3437957
0.031528	35.72876878
0.023536	35.16959909
0.016743	34.0027278
0.05371		36.47643849
0.016991	34.37877181
0.027865	35.09337833
0.017173	34.26067146
0.029955	35.97225783
0.016559	34.34383381
0.015	34.16350389
0.0544	36.95443541
0.1561	39.22925402
0.0393	36.33439501
0.1241	38.8220334
0.1441	38.8360423
0.1299	38.97918547
0.0784	37.68224045
0.0583	37.03263017
0.0309	35.92947288
0.0406	36.36563513
0.0152	34.0169043
0.0224	34.9470872
0.016	34.17401539
0.0362	35.9868706
0.0173	34.2497348
0.0312	35.62680976
0.0221	34.91154976
0.016	33.82460889
0.0249	34.80370708
0.0303	35.62826135
0.0283	35.52026995
0.0152	34.25836979
0.0345	35.97824448
0.036	35.67925968
0.0248	35.25617751
0.0292	35.99256678
0.0163	34.45325291
0.0187	35.04829985
0.0195	34.75691168
0.0256	35.68472179
0.0337	35.84369332
0.0546	36.60955851
0.024	35.17618578
0.0336	36.00539455
0.0341	35.8419047
0.0261	35.36041779
0.0211	34.66071824
0.0321	35.89599457
0.0221	34.9221291
0.0334	35.8799403
0.0341	35.94254084
0.0421	36.40046503
0.0576	37.08025666
0.0205	34.61728007
0.0402	36.37453308
0.026	35.38129323
0.0259	35.41596869
0.0239	35.03497414
0.069	37.56604798
0.0651	37.3066908
0.0229	35.19686717
0.0315	35.65113634
0.0215	34.93273633
0.0255	35.72017314
0.0325	35.81309142
0.0843	38.05183112
0.0308	35.62898081
0.0327	36.09416721
0.0423	36.3928259
0.0684	37.73119698
0.0153	34.70718573
0.0233	34.88212867
0.0491	36.73013588
0.0425	35.92810181
0.0192	34.73667845
0.0308	35.77913624
0.0212	34.84713453
0.0277	35.70500377
0.0335	35.97383254
0.0208	34.79545637
0.0173	34.23006604
0.036	36.14629886
0.0233	35.19835742
0.0589	37.11164751
0.0583	37.05828815
0.0688	37.48663565
0.0321	35.64807683
0.0522	36.67431461
0.0308	35.59350422
0.0329	35.94176854
0.023	35.0706425
0.015	34.3797728
0.0321	35.87036183
0.0643	37.17550222
0.032	35.82669134
0.0209	34.7028985
0.0219	34.84899048
0.032	35.58849732
0.0151	34.52587529
0.0192	34.49156233
0.0266	35.32349359
0.0377	35.79521443
0.0247	34.91369283
0.0242	35.18938058
0.0366	35.97129065
0.0229	35.13862607
0.0312	35.88285856
0.015	34.11141096
0.0341	35.77047476
0.0251	34.94827524
0.0189	34.37470166
0.029802137	35.47092171
0.032134017	35.37812789
0.027568726	35.47547181
0.046967335	36.49441345
0.018315232	34.3717549
0.080048144	37.68570934
0.024185299	35.05232428
0.015027043	33.9501915
0.028396027	35.54814847
0.044976673	36.55039542
0.032912371	35.96785202
0.075350112	37.58008992
0.020374725	34.65644385
0.022971168	35.13388295
0.026809197	35.26015054
0.017931283	34.34982
0.048392195	36.68583438
0.056683367	36.96362307
0.063864084	37.31594161
0.146290296	39.55900955
0.129278207	38.91800095
0.102715034	38.48725959
0.24250468	40.13044655
0.298409274	41.06240023
0.043718911	36.38656602
0.113042645	38.55145413
