snid,n_obs,chi2_dof,stretch,residual,ln_A,t0,A_plasma,beta,neg_logL,pass_n_obs,pass_chi2,pass_stretch,is_flashlight,is_candidate,z
1921192,57,12.55147356744605,2.218536715311748,2.54280588904417,1.1889994110521194,58060.1564079418,0.1,1.5,338.88978632104335,True,False,True,True,False,0.1076499968767166
1370253,127,3.831401587982533,2.9687521483777304,0.9573966353252304,1.547243110114664,57567.84971756156,0.1,1.5,237.54689845491703,True,True,True,False,False,0.1785400062799453
1848315,102,4.087609723140547,7.177821813074313,1.0217837973286232,0.5890596503635841,57936.321,0.1,1.5,202.33668129545708,True,True,True,False,False,0.2530499994754791
1246587,82,5.6074660575752056,2.2472822224700035,1.3680088803835186,3.235651791043736,56494.59264447513,0.1,1.5,221.49490927422065,True,True,True,False,False,0.6669800281524658
1290358,75,10.412150232968408,4.384856309663117,2.226786363081449,1.5097426755714487,56835.289,0.1,1.5,374.8374083868627,True,False,True,True,False,0.1828899979591369
1915243,70,4.107195544029171,5.723602806142957,1.0266217071839456,3.020732808919618,57986.202,0.1,1.5,137.59105072497724,True,True,True,False,False,0.5949599742889404
1432102,95,4.620041123934998,1.5745026120098593,1.1494280922922258,4.389381204369293,57624.58349471052,0.1,1.5,212.5218917010099,True,True,True,False,False,0.7192599773406982
1247990,95,6.366272781318207,4.411162001081803,1.5231473958764692,1.9086932763899185,56486.192,0.1,1.5,292.8485479406375,True,True,True,False,False,0.2318899929523468
1306059,84,5.4752778147209655,1.5308784162102962,1.3399311559789455,3.819624858689906,56933.24642641448,0.1,1.5,221.7487514961991,True,True,True,False,False,0.6075999736785889
1905344,118,3.2095619871433785,6.922223104485387,0.7915250450784601,0.9866561708866506,57939.351,0.1,1.5,184.54981426074423,True,True,True,False,False,0.3727500140666961
1390177,127,3.97838282896728,3.0683648680925124,0.9945883858498924,2.180652462061097,57575.61140017449,0.1,1.5,246.65973539597127,True,True,True,False,False,0.2584800124168396
1349747,88,3.1751792490388224,2.1355675586506617,0.7819032659038545,0.4181205816481075,57314.56621200316,0.1,1.5,134.94511808414995,True,True,True,False,False,0.2218299955129623
1326214,131,3.444709708618544,3.350498778245166,0.8559929171789811,4.074677866695886,56974.78373688168,0.1,1.5,220.4614213515868,True,True,True,False,False,0.6391800045967102
1366152,31,2.7107536812678306,2.7463632818171684,0.6464366617844217,4.079355417958617,57564.39051503268,0.1,1.5,37.950551537749625,True,True,True,False,False,0.5374400019645691
1252598,101,4.436160958495116,2.281101849866504,1.1062195893341975,3.3314280935289133,56514.0629926457,0.1,1.5,217.3718869662607,True,True,True,False,False,1.1187399625778198
1910065,64,3.969548217966113,2.945244696885277,0.9923725098399933,3.722697697593233,58026.52401247915,0.1,1.5,121.07122064796646,True,True,True,False,False,0.5798799991607666
1367183,101,4.120226117604901,1.126888416739957,1.0298340123283234,3.734966730909776,57594.88311778943,0.1,1.5,201.8910797626401,True,True,True,False,False,0.7765200138092041
1334835,64,4.411305245012407,5.102814050405882,1.100310749630256,3.4288965575208934,57215.241,0.1,1.5,134.54480997287845,True,True,True,False,False,1.053719997406006
1260942,79,4.614474809286225,4.330163589634181,1.148132865836335,3.14524562230811,57198.38,0.1,1.5,175.35004275287656,True,True,True,False,False,0.4012799859046936
1265985,94,3.410457881322775,2.61612592756556,0.8467425054194142,2.5367339818872026,56631.71933818059,0.1,1.5,155.17583360018625,True,True,True,False,False,0.2786599993705749
1284282,97,4.599322918665005,7.754050161798923,1.1446032077438022,5.092684983684229,56513.244,0.1,1.5,216.16817717725525,True,True,True,False,False,1.5962729454040527
1323232,51,5.09958208677284,5.250505037861278,1.2582254286879424,3.209507432363488,57202.56953535818,0.1,1.5,122.38997008254816,True,True,True,False,False,0.3324899971485138
1306073,89,7.186209550474042,2.1298245852136244,1.6807106428098582,3.841165189401181,56927.22882363963,0.1,1.5,309.0070106703838,True,True,True,False,False,0.3296400010585785
1839117,99,5.359020759800941,2.0895258422331167,1.314955887225703,4.105281831241314,57974.38638754457,0.1,1.5,257.2329964704452,True,True,True,False,False,0.6079999804496765
1255845,135,4.914533173094448,4.169273503350146,1.216874640816311,1.1291373279167196,56493.14667051626,0.1,1.5,324.35918942423353,True,True,True,False,False,0.4318499863147735
1311632,108,4.770353207889638,2.1474628801261986,1.184113826678829,3.8195607398497344,56943.96226071492,0.1,1.5,250.443543414206,True,True,True,False,False,0.425379991531372
1279001,112,3.641620744283671,3.129310805723484,0.908303105977578,6.761079379010802,57032.853937361615,0.1,1.5,198.46833056346009,True,True,True,False,False,0.3634200096130371
1248623,102,4.078156248992537,0.5619756603192596,1.0194445397169334,2.432898771728155,56572.61746716444,0.1,1.5,201.86873432513056,True,True,True,False,False,0.954990029335022
1295697,74,4.69096896862609,5.504296088040694,1.1658644852866695,3.40700665520636,56835.209,0.1,1.5,166.5293983862262,True,True,True,False,False,0.4442999958992004
1380034,100,3.771027642764447,2.365084438036388,0.9419133973389358,3.345494207691303,57585.01349202371,0.1,1.5,182.89484067407568,True,True,True,False,False,0.630649983882904
1284447,101,4.169487054180196,2.018586650981013,1.0419321864793147,4.253709717617902,56580.23277084362,0.1,1.5,204.3048656548296,True,True,True,False,False,0.8095399737358093
1312164,90,3.862940363983364,2.818008018604862,0.9654364309189356,3.62030907652926,56614.88162705925,0.1,1.5,168.03790583327634,True,True,True,False,False,0.5243800282478333
1305074,99,6.479570812068855,2.903924295995233,1.5455001104044084,3.2658710121531414,56906.01574133798,0.1,1.5,311.01939897930504,True,True,True,False,False,0.4292599856853485
1310452,114,4.206442806845767,2.161130558329818,1.0509614347534102,4.326964635613024,56927.91666077376,0.1,1.5,233.45757577994007,True,True,True,False,False,0.8698099851608276
1347478,96,3.5538706882771813,1.2347696227329914,0.8851712623199997,3.539776458842759,57369.50236384659,0.1,1.5,165.25498700488893,True,True,True,False,False,0.4898200035095215
1923032,42,7.102987441589209,2.490248356338028,1.6651430433635657,3.03265436229659,58052.765952211215,0.1,1.5,138.50825511098958,True,True,True,False,False,0.2993740141391754
1423035,125,8.165875003687958,3.5870962556660864,1.8575995177225164,3.140642440449618,57594.70820544412,0.1,1.5,498.1183752249655,True,True,True,False,False,0.1429000049829483
1257695,101,7.848666214061015,2.5217829920350154,1.8015471108052088,4.023845891342837,56562.30844681191,0.1,1.5,384.58464448898974,True,True,True,False,False,0.1847199946641922
1815029,126,4.372236255620787,3.663221763563603,1.0909893006949574,1.581705954015984,57929.35893425348,0.1,1.5,268.8925297206784,True,True,True,False,False,0.2257699966430664
1323742,104,5.299229358078661,1.295756170416288,1.302005507829784,1.1125673837262582,57252.7486051001,0.1,1.5,267.6110825829724,True,True,True,False,False,1.2496700286865234
1274574,95,4.138966056245895,5.562218830067993,1.0344449012558423,5.476522095492577,56559.069,0.1,1.5,190.3924385873112,True,True,True,False,False,1.8038170337677
1255020,79,7.614690796242781,4.99042989212494,1.759472920005337,5.786572695769493,56470.222,0.1,1.5,289.3582502572257,True,True,True,False,False,1.2563999891281128
1264606,92,6.639775457038756,1.116395061153174,1.576776175192319,3.93442980612906,56667.60556569002,0.1,1.5,295.47000783822466,True,True,True,False,False,0.6817600131034851
1297063,108,4.602131164914991,2.1225650444298028,1.1452578318036717,3.925400472771954,56889.61761436066,0.1,1.5,241.61188615803704,True,True,True,False,False,0.435699999332428
1575072,114,4.803415540055257,2.936247577977358,1.1916695782109257,4.061059705276257,57669.17742489781,0.1,1.5,266.58956247306674,True,True,True,False,False,0.5915600061416626
1873049,62,2.9560517574460925,3.620055686172528,0.7193172358369739,0.7520203193486026,57953.74352925114,0.1,1.5,87.20352684465973,True,True,True,False,False,0.2057099938392639
1279488,88,5.899377491057758,2.832497250962229,1.4288634154801207,3.612586934369318,57200.95830588181,0.1,1.5,250.7235433699547,True,True,True,False,False,0.4953199923038482
1255501,102,4.6377619299156025,1.490989469465715,1.1535463612180727,2.4870948313621213,56593.02216928344,0.1,1.5,229.5692155308223,True,True,True,False,False,0.7910299897193909
1852058,99,5.437053971526261,2.309452552915666,1.33174912276734,4.2326028885502325,57981.16172562715,0.1,1.5,260.9785906332605,True,True,True,False,False,0.3799999952316284
1291950,76,3.6516836468502336,0.999988158162174,0.9109378971725464,0.0005075073354028,57271.0446046294,0.1,1.5,133.28645311003353,True,True,True,False,False,0.3005099892616272
1936147,50,5.025111029115307,1.9762424738752264,1.2416759420387478,4.16132742199494,58074.93874139669,0.1,1.5,118.09010918420972,True,True,True,False,False,0.8153700232505798
1256237,89,3.951139028490561,2.4095831637656664,0.9877472244957508,1.9697709299236688,56517.66113320924,0.1,1.5,169.8989782250941,True,True,True,False,False,0.2991490066051483
1262080,69,5.067378921480196,4.867247467888771,1.2510839436769556,5.042830844426398,56540.341,0.1,1.5,167.22350440884645,True,True,True,False,False,1.0774099826812744
1248517,101,7.761260198510896,1.1811956461444706,1.7859038387049355,1.4687582318872288,56583.65225736472,0.1,1.5,380.3017497270339,True,True,True,False,False,0.4641500115394592
1248610,101,8.053318936693827,8.130993466822698,1.837837017288665,3.804193095517107,56486.218,0.1,1.5,394.6126278979976,True,True,True,False,False,0.8097900152206421
1292420,96,6.3146104902575,5.200041441915784,1.5128888734397905,3.685931470184535,56840.328,0.1,1.5,293.6293877969738,True,True,True,False,False,0.5090699791908264
1915185,100,3.966826170170423,4.8911342846121135,0.9916892755072068,1.350956466385291,57936.301,0.1,1.5,192.3910692532655,True,True,True,False,False,0.6126000285148621
1377119,127,3.4524713955409254,5.655918129818025,0.8580827203170813,5.614548702078778,57564.208,0.1,1.5,214.05322652353732,True,True,True,False,False,2.887200117111206
1655070,86,3.457750172172525,5.272916200147416,0.8595026679659603,1.986799825371829,57621.17,0.1,1.5,143.49663214515977,True,True,True,False,False,0.4614000022411346
1574078,109,3.1075407072649464,2.3013290182012622,0.7628218024703877,2.835779264879676,57645.00385931825,0.1,1.5,164.69965748504217,True,True,True,False,False,0.7857999801635742
1280267,75,10.028668456754732,4.425609614598766,2.166807297066674,5.158962849396012,57198.388,0.1,1.5,361.0320644431704,True,False,True,True,False,0.7340599894523621
1249952,54,3.2424681795612966,3.946948208764181,0.8006854749126224,1.2287956607987065,56470.222,0.1,1.5,82.68293857881307,True,True,True,False,False,0.2046699970960617
1878285,117,4.397273676100669,4.902459011413152,1.0969677336813437,2.073789742012778,57939.351,0.1,1.5,250.6445995377381,True,True,True,False,False,0.3818399906158447
1304236,219,3.584408750442575,1.722134141450648,0.8932534828814063,1.5186869192803307,57322.42079752351,0.1,1.5,387.1161450477981,True,True,True,False,False,0.795989990234375
1252915,64,5.703166942189908,2.5673838417236765,1.3881304282199305,3.119747977166149,56511.76951732304,0.1,1.5,173.9465917367922,True,True,True,False,False,0.5000799894332886
1294706,64,5.901930750391295,7.836487370906542,1.4293889664669377,3.117357336454056,56840.287,0.1,1.5,180.0088878869345,True,True,True,False,False,0.8814200162887573
1260360,79,6.9119968497930895,0.9765770479071316,1.6290676769138313,2.3921446450233788,56670.01038211421,0.1,1.5,262.6558802921374,True,True,True,False,False,0.8411300182342529
1918076,54,8.203319148190506,2.978755293711672,1.86414370243368,3.472342821544736,58038.81964421031,0.1,1.5,209.1846382788579,True,True,True,False,False,0.3707700073719024
1250524,96,10.923896007149455,1.4608552804160495,2.305131768500229,3.5165759068923848,56511.74799516348,0.1,1.5,507.9611643324496,True,False,True,True,False,0.2355200052261352
1300562,96,8.015405023208803,5.162561240325347,1.8311490641096249,2.3258491576893903,56855.325187005365,0.1,1.5,372.7163335792094,True,True,True,False,False,0.2098899930715561
1719049,85,4.2564560689053526,1.0248806182660175,1.063118045315234,2.675938802007962,58004.85223465184,0.1,1.5,174.51469882511947,True,True,True,False,False,1.2168300151824951
1262616,99,3.731078576612503,2.320818476994145,0.9316000043001924,5.1890486953139145,56596.76154835115,0.1,1.5,179.09177167740015,True,True,True,False,False,0.8727700114250183
1295417,82,5.458567383712889,1.878371770263607,1.3363577174124877,2.918170422210281,56880.58293903965,0.1,1.5,215.6134116566592,True,True,True,False,False,0.6288400292396545
1327826,102,5.160657920132386,1.4512151466452323,1.271708150298446,6.188723849286575,57048.12343608596,0.1,1.5,255.4525670465531,True,True,True,False,False,0.7266499996185303
1257367,105,6.461737452556447,5.230339998453433,1.5419947782315462,4.962793460344301,56513.2,0.1,1.5,329.5486100803788,True,True,True,False,False,1.1186399459838867
1724043,106,3.257169606082646,0.7719082633488834,0.8047630332214382,-0.2631413374317013,57774.366582642215,0.1,1.5,167.74423471325628,True,True,True,False,False,0.3020899891853332
1282869,113,4.434231839422003,8.223190376479575,1.1057615818088244,5.0609620028434605,56484.233,0.1,1.5,243.8827511682101,True,True,True,False,False,1.6264259815216064
1258984,160,3.665269109822237,2.9011609769177085,0.9144892556037594,2.452500196549736,56536.50145023964,0.1,1.5,287.7236251210456,True,True,True,False,False,0.3607900142669678
1340706,86,8.340324762823533,1.5187675917774366,1.8879620431756945,3.4525770333911296,57359.30844406429,0.1,1.5,346.12347765717664,True,True,True,False,False,0.2942500114440918
1370156,100,6.703250080393031,2.2718090382954825,1.5890635527914396,3.4885573375821863,57564.637757058175,0.1,1.5,325.107628899062,True,True,True,False,False,0.2377099990844726
1295672,101,6.456748638002671,7.127136253654875,1.5410133092927063,1.8002148410284704,56827.179,0.1,1.5,316.3806832621309,True,True,True,False,False,0.2375099956989288
1294493,95,3.952900484083754,4.702490664552144,0.9881902534927972,4.884580550279424,56840.328,0.1,1.5,181.83342226785268,True,True,True,False,False,1.519260048866272
1321499,111,3.5347820949416624,3.187307021571369,0.8801016182487751,3.975396403778113,56959.69120004743,0.1,1.5,190.87823312684972,True,True,True,False,False,0.6530200242996216
1257533,98,11.093291210892646,2.496711317876644,2.33065927571294,4.116955579671924,56561.68494683534,0.1,1.5,526.9313325174007,True,False,True,True,False,0.2300300002098083
1267268,103,6.523327527929473,6.982365116165857,1.5540805641031517,5.399882125780628,57198.388,0.1,1.5,326.16637639647365,True,True,True,False,False,1.0101020336151123
1253044,113,3.587455824675626,1.661950132617302,0.8940580309683297,3.085486405060834,56529.30041325572,0.1,1.5,197.31007035715945,True,True,True,False,False,0.449429988861084
1265512,90,3.4798222269868244,2.096793616070096,0.865428161840285,3.765885091077749,56618.44120794287,0.1,1.5,151.37226687392686,True,True,True,False,False,0.7257300019264221
1277716,99,4.690493966657956,1.7950686530050954,1.1657548260728765,4.132699379080762,57224.23625865327,0.1,1.5,225.1437103995819,True,True,True,False,False,0.6937699913978577
1302089,114,3.4732980557026134,0.8771337066490561,0.863678635307765,0.8419625791449867,57044.39253444226,0.1,1.5,192.76804209149503,True,True,True,False,False,0.2811900079250335
1770386,96,4.809031456272258,2.314320428679285,1.1929503998659563,3.780448613903104,57949.457603628776,0.1,1.5,223.61996271666,True,True,True,False,False,0.3689199984073639
1946339,71,3.787198428356218,6.027434324693273,0.9460725650284004,5.553420230155723,58004.094,0.1,1.5,128.76474656411142,True,True,True,False,False,2.5057199001312256
1879525,170,8.649688699829118,3.9900903919263695,1.9410353108776368,3.6129700841804464,57979.5454476042,0.1,1.5,722.2490064357314,True,True,True,False,False,0.2226299941539764
1308859,111,3.829053197890932,4.807079281780981,0.9567966674876908,3.23388409275325,56890.24879442816,0.1,1.5,206.7688726861103,True,True,True,False,False,0.5729399919509888
1254687,105,4.248260784193674,1.5179754763042193,1.0611309478520945,3.3014387505764446,56543.06033281799,0.1,1.5,216.66129999387732,True,True,True,False,False,0.4848800003528595
1311394,102,10.105016949677784,1.4402168665853332,2.178838931068667,3.569482184121277,56987.474225390775,0.1,1.5,500.1983390090504,True,False,True,True,False,0.3438900113105774
1306535,89,2.644800311027579,1.6410610832613053,0.6262842036457155,2.7243245045376057,57250.73926178834,0.1,1.5,113.7264133741859,True,True,True,False,False,0.1961899995803833
1371110,101,30.568271920323827,3.080203670839746,4.528858102748146,1.9612329727579687,57587.41633921514,0.1,1.5,1497.8453240958677,True,False,True,True,False,0.0545900017023086
1298246,90,4.296093566086939,1.764080747077767,1.0727019964497884,3.8412009140424095,56890.80064058818,0.1,1.5,186.88007012478184,True,True,True,False,False,0.6105800271034241
1698026,115,3.0211309978296605,0.8101041119924361,0.7381400972964349,1.910952909010966,57981.741383192544,0.1,1.5,169.18333587846098,True,True,True,False,False,0.3919399976730346
1259609,89,3.968423987361398,1.1993327407431815,0.9920903562241844,4.119762913109156,56596.27910958204,0.1,1.5,170.64223145654012,True,True,True,False,False,0.5659999847412109
1370302,122,4.689513405728406,2.6338414326413124,1.1655284356776303,0.3320423024912671,57565.357,0.1,1.5,279.02604764084015,True,True,True,False,False,0.147599995136261
1249145,79,11.232378527837122,5.952287253866987,2.351474082823425,5.5193869321624405,56470.222,0.1,1.5,426.83038405781065,True,False,True,True,False,0.6541200280189514
1262409,92,3.997403013578152,4.68864856836069,0.9993506479800264,3.784292317467319,56553.65640847251,0.1,1.5,177.88443410422775,True,True,True,False,False,0.5636100172996521
1321142,109,3.293008807559698,1.965700941675334,0.8146649298313169,3.512325315060451,56966.89845254894,0.1,1.5,174.529466800664,True,True,True,False,False,0.8536999821662903
1307011,114,6.337879046379731,1.1856899411920312,1.5175144580279438,2.170389731183519,57346.063039147295,0.1,1.5,351.75228707407507,True,True,True,False,False,0.3159300088882446
1262736,80,5.447452684913443,2.2930985457223128,1.333977867271548,3.857149428554656,56605.92530838763,0.1,1.5,209.72692836916752,True,True,True,False,False,0.5304999947547913
1550103,99,5.031974743422488,2.194382700306708,1.2432063532859583,3.79624744819003,57669.41529211926,0.1,1.5,241.53478768427945,True,True,True,False,False,0.532230019569397
1411067,102,4.649665093522176,2.351340105717175,1.1563082093064003,3.0698797327582312,57602.1360055402,0.1,1.5,230.15842212934768,True,True,True,False,False,0.556850016117096
1370272,120,15.337940618978372,1.0022110667037405,2.916368294603864,0.0127646851891078,57762.08136132888,0.1,1.5,897.2695262102347,True,False,True,True,False,1.165220022201538
1445037,107,3.4357611808165647,3.4804337904515674,0.8535806377971704,2.7189228382079733,57591.73113675589,0.1,1.5,178.65958140246136,True,True,True,False,False,0.4429199993610382
1882168,153,4.05173416604409,1.723566069521557,1.012891990655259,1.4061338745204282,58020.42160294659,0.1,1.5,303.8800624533068,True,True,True,False,False,0.3214800059795379
1887027,104,6.844660494682976,2.733003120141161,1.616230206744616,3.3193836196339035,58005.85579996269,0.1,1.5,345.6553549814903,True,True,True,False,False,0.213479995727539
1251022,112,4.450029027053645,1.9460828240229704,1.1095091910332235,4.269843530700172,56511.82140309636,0.1,1.5,242.5265819744237,True,True,True,False,False,0.6848999857902527
1900133,67,4.28055385961137,2.380545223091981,1.0689499413014731,3.825526578796016,58021.42780820718,0.1,1.5,136.97772350756384,True,True,True,False,False,0.7480300068855286
1340746,88,5.361360220989319,1.3674769668787328,1.3154611249142834,4.260232942516048,57350.649109980266,0.1,1.5,227.85780939204605,True,True,True,False,False,0.8399900197982788
1367308,94,4.457504375599088,5.0252252199702,1.111280269315064,4.479968407988359,57564.208,0.1,1.5,202.8164490897585,True,True,True,False,False,0.8119999766349792
1293404,107,3.727723738045459,2.107790192343081,0.930731399766798,4.277150743089024,56854.60466328116,0.1,1.5,193.84163437836384,True,True,True,False,False,0.7283099889755249
1719040,119,3.702655069215325,3.0999911423922395,0.9242284347798536,4.293682141434886,57730.86328360513,0.1,1.5,214.75399401448885,True,True,True,False,False,0.4312100112438202
1293021,81,27.198325419293923,0.9993906081535828,4.215201378594495,0.0267308407717905,56970.95500393053,0.1,1.5,1060.734691352463,True,False,True,True,False,2.0887999534606934
1306196,16,8.123723396320962,2.353322152872191,1.85021462285228,9.39009428328557,57088.75548075912,0.1,1.5,52.80420207608625,False,True,True,False,False,1.475409984588623
1266031,71,3.375009844344775,6.277117504380748,0.8371199863767131,-0.226681390759893,56834.78598600004,0.1,1.5,114.75033470772236,True,True,True,False,False,0.1813800036907196
1773150,99,5.932312682995719,3.0543703704156187,1.4356339386278307,2.39813688242333,57932.384,0.1,1.5,284.75100878379453,True,True,True,False,False,0.4313400089740753
1812138,77,4.593429380265975,6.665695770857922,1.1432287279396882,1.7551359367250114,57932.385,0.1,1.5,169.95688706984106,True,True,True,False,False,0.4948999881744385
1293035,62,17.942918596815087,4.873306052978327,3.2359082375347894,6.944471335035246,56840.286,0.1,1.5,529.3160986060451,True,False,True,True,False,1.7440799474716189
1298863,108,3.85836079740227,9.793050734476909,0.9642710600633178,5.407655421622614,56906.33686160452,0.1,1.5,202.5639418636192,True,True,False,False,False,1.073240041732788
1262163,97,3.6915275651457633,2.803897621754894,0.9213348394139328,2.610398175676324,56565.04946303331,0.1,1.5,173.50179556185088,True,True,True,False,False,0.3356600105762481
1339392,100,12.192364560233433,1.6168533116618762,2.491756658221393,2.565295537397475,57376.84230123428,0.1,1.5,591.3296811713215,True,False,True,True,False,0.1819099932909011
1295381,68,10.319744087908536,5.909432075056997,2.212435849617629,6.2253638150749495,56881.191,0.1,1.5,335.3916828570275,True,False,True,True,False,2.0433199405670166
1367409,134,11.736826689780656,3.2880259096221294,2.4259052365441542,4.392435962338382,57573.412,0.1,1.5,768.762148180633,True,False,True,True,False,0.3664999902248382
1263369,98,4.262339188837076,2.725256177263897,1.0645433366333283,3.888015659986955,56610.08738002617,0.1,1.5,202.46111146976108,True,True,True,False,False,0.3134300112724304
1332747,96,8.717662911963432,2.7236506510224574,1.952568866591164,3.3650586774041216,57271.54103326406,0.1,1.5,405.3713254062996,True,True,True,False,False,0.3435660004615783
1299638,111,3.2717713179425685,1.8557873007982824,0.8088038362250807,3.962354143242557,56893.73800158998,0.1,1.5,176.6756511688987,True,True,True,False,False,0.7096700072288513
1858022,13,25.47334490862445,1.00014761298599,4.047112531797211,0.0045497085059942,58007.34076873787,0.1,1.5,127.36672454312226,False,False,True,True,False,2.5476999282836914
1368188,122,9.342548093712272,2.679396249485068,2.056558210424312,3.7373730958606473,57573.82433176695,0.1,1.5,555.8816115758802,True,True,True,True,True,0.2405000030994415
1935095,33,6.607645710757725,1.6112714377126445,1.5705341294675947,3.382176656354673,58104.45686200893,0.1,1.5,99.11468566136588,True,True,True,False,False,0.9942700266838074
1913206,62,3.513857642279238,5.294817517970843,0.8745286453610779,0.92339171754071,57958.197,0.1,1.5,103.65880044723752,True,True,True,False,False,0.3372620046138763
1265935,98,5.295971861787308,3.6000641838548018,1.3012978646379758,2.2269690799248423,56619.900743685175,0.1,1.5,251.5586634348972,True,True,True,False,False,0.1813600063323974
1370344,125,3.4044048303143555,3.9233361679034617,0.8451029321732584,2.772640647583316,57564.221,0.1,1.5,207.66869464917568,True,True,True,False,False,0.2922199964523315
1250672,59,5.061246259039938,1.284791306339396,1.2497213736460648,6.40107925015883,56682.829486121824,0.1,1.5,141.71489525311824,True,True,True,False,False,0.446040004491806
1292990,58,9.185402120892109,5.025711014803309,2.030742833183328,5.736455347145061,56865.232,0.1,1.5,252.5985583245329,True,True,True,True,True,1.259909987449646
1337221,119,3.436871407244396,2.084653923771256,0.8538800951637611,4.585913442716894,57312.0362502588,0.1,1.5,199.33854162017496,True,True,True,False,False,0.6700000166893005
1776310,77,3.401429966829055,4.39366059633823,0.8442966048954965,6.901951379098982,57740.697903410815,0.1,1.5,125.85290877267504,True,True,True,False,False,0.5949000120162964
1702112,110,4.339492318242692,3.0886474399972226,1.08314481451547,4.221127824261991,57726.23185384509,0.1,1.5,232.16283902598403,True,True,True,False,False,0.4760299921035766
1293319,108,7.856045973105522,3.908288063390101,1.802863887723684,3.603221877826364,56841.26679289848,0.1,1.5,412.4424135880399,True,True,True,False,False,0.29789999127388
1246417,44,17.618705845306447,3.561747385256739,3.197464216084093,6.494124332237263,56486.207,0.1,1.5,361.18346982878217,True,False,True,True,False,1.2821470499038696
1889076,105,5.400167361943216,0.9998432014639478,1.3238260180020394,0.0067199372593798,58088.13149013536,0.1,1.5,275.408535459104,True,True,True,False,False,0.3499999940395355
1298266,96,3.785698832010416,1.8271253555120528,0.945687239000764,3.5660881919981264,56890.49400538926,0.1,1.5,176.03499568848434,True,True,True,False,False,0.4903799891471863
1897304,82,3.256894078127104,1.0812680145715363,0.8046866980523528,0.7419580199469173,58011.993202696525,0.1,1.5,128.6473160860206,True,True,True,False,False,0.3584100008010864
1921418,53,6.868649743289462,2.895627001986265,1.6208108942251944,2.213996624150837,58048.97552473429,0.1,1.5,171.71624358223656,True,True,True,False,False,0.2937799990177154
1281378,114,3.398129181531086,1.506641515220288,0.8434015247718241,3.517586369171632,57225.48859153847,0.1,1.5,188.59616957497528,True,True,True,False,False,0.5920199751853943
1773098,101,8.046434191164767,5.811081601267557,1.8366237309810352,3.851571694851323,57723.046,0.1,1.5,394.2752753670736,True,True,True,False,False,0.1265999972820282
1290093,100,5.460825622088685,2.8726044007259603,1.3368409492493676,2.088842241025496,56835.288,0.1,1.5,264.85004267130125,True,True,True,False,False,0.3145000040531158
1904079,110,3.1165708203455464,1.0653801200512691,0.7653812110548663,1.948097748823568,58005.90677878856,0.1,1.5,166.7365388884867,True,True,True,False,False,0.5340999960899353
1305192,96,4.312616390871604,5.698253669903837,1.0766839891691764,5.713621528753542,56865.278,0.1,1.5,200.5366621755296,True,True,True,False,False,2.5179901123046875
1291455,95,3.273869269965664,0.8163449707611117,0.8093836712996125,3.7487638206732825,56914.6164421436,0.1,1.5,150.59798641842053,True,True,True,False,False,2.088670015335083
1312165,97,3.627553618970355,2.710835857328968,0.9046137716005194,3.852178648248469,56604.18382395088,0.1,1.5,170.4950200916067,True,True,True,False,False,0.7811499834060669
1309602,98,3.155496487019656,5.532173429305701,0.7763717198322133,3.403435985886979,56858.60915558167,0.1,1.5,149.88608313343363,True,True,True,False,False,0.6550099849700928
1305915,75,3.277571483824852,1.0884091660153037,0.8104064416105163,0.9224132772463348,57247.54621907607,0.1,1.5,117.99257341769469,True,True,True,False,False,0.5059000253677368
1255737,83,5.2324049505962105,1.6253297898872112,1.2874450705090623,2.7845773451492875,56565.393716054205,0.1,1.5,209.29619802384843,True,True,True,False,False,0.920490026473999
1645208,114,5.249021691993337,2.632764102204617,1.291074353222378,4.099743594498776,57699.597860721246,0.1,1.5,291.32070390563024,True,True,True,False,False,0.6958100199699402
1291254,98,5.102778754931505,2.7503587336778903,1.2589331010305518,3.412256034221585,56844.08445952738,0.1,1.5,242.38199085924649,True,True,True,False,False,0.3511599898338318
1254969,104,3.3052311361082376,4.222919275206316,0.8180294651375257,3.179315832462862,56470.222,0.1,1.5,166.914172373466,True,True,True,False,False,0.8113700151443481
1309509,103,4.45488590779367,1.2504201509885935,1.1106600644806996,3.70344499983711,56937.43063152022,0.1,1.5,222.7442953896836,True,True,True,False,False,0.963729977607727
1774125,101,4.814248384247407,2.7789328738831336,1.1941395544147615,1.3851814703417134,57932.385,0.1,1.5,235.8981708281229,True,True,True,False,False,0.3188000023365021
1255055,210,3.406625016230433,1.705857355612386,0.8457044769492306,1.9177934830772043,56533.59844772823,0.1,1.5,352.5856891798498,True,True,True,False,False,0.3952699899673462
1298059,98,3.250886008459616,2.9145637477916617,0.8030213555195667,0.7879749595230869,56857.37962388031,0.1,1.5,154.41708540183174,True,True,True,False,False,0.1823599934577942
1338266,186,3.6737672862220543,1.556305859118951,0.9167074075669596,4.072460106138728,57330.59873254808,0.1,1.5,336.14970668931795,True,True,True,False,False,0.6498000025749207
1247392,105,4.860221913900231,9.946905533354071,1.2045910990249942,6.842741059707194,57208.36176275347,0.1,1.5,247.8713176089118,True,True,False,False,False,2.2815170288085938
1293771,51,4.329280539271906,4.29738589168084,1.080692322106252,3.6827491658655234,56835.3,0.1,1.5,103.90273294252574,True,True,True,False,False,0.7656700015068054
1900865,81,6.714392400896877,2.1111407497278454,1.5912144644735364,3.700207360976563,58035.24495949728,0.1,1.5,261.8613036349782,True,True,True,False,False,0.4546299874782562
