snid,ra,dec,z,mjd,band,flux_nu_jy,flux_nu_jy_err,wavelength_eff_nm,snr,survey,source_dataset
1279500,36.925739,-4.314926,0.23568,57253.343,g,5.609198849230968e-07,5.279721714970784e-09,472.0,106.24042614454363,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57253.352,r,2.743884790575974e-07,1.6361058755512158e-09,642.0,167.70826580226904,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57253.373,i,2.953488967283952e-07,2.127104840826461e-09,784.0,138.8501831501831,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57255.289,z,3.17177332939234e-07,6.965609073357224e-09,926.0,45.53475935828877,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57257.322,g,4.846378986963832e-07,6.418746169947795e-09,472.0,75.50351515151515,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57257.332,r,2.647930381769762e-07,1.6247363587232497e-09,642.0,162.97600330988828,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57257.352,i,2.857931283575245e-07,1.90712877863253e-09,784.0,149.85518102372035,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57265.24,z,1.4555034595349814e-07,4.723825374912422e-09,926.0,30.811965811965813,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57265.392,i,2.1012777392848185e-07,3.3371997344080486e-09,784.0,62.96529745042493,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57273.342,i,1.4825808965094904e-07,2.0084510247800175e-09,784.0,73.81712962962963,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57273.364,z,1.1618328201589498e-07,3.0954673949321194e-09,926.0,37.53335674157303,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57278.217,r,1.1356467454284661e-07,1.5071198529060067e-09,642.0,75.35211902614968,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57278.257,g,1.0217265286161621e-07,3.962822756206676e-09,472.0,25.782796543597804,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57283.189,i,1.349092941334999e-07,2.08340796233771e-09,784.0,64.75414156626506,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57283.215,z,1.346107271735022e-07,2.42043864695238e-09,926.0,55.61418685121109,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57287.18,g,5.95094040386508e-08,1.595727458422524e-08,472.0,3.7292962356792154,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57287.238,r,7.38704449788726e-08,1.7967545793606958e-09,642.0,41.113263785394935,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57287.263,i,1.236373927091177e-07,2.422240571585341e-09,784.0,51.04257362355954,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57287.291,z,1.450658719547017e-07,4.069283746954193e-09,926.0,35.6489940184883,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57291.169,i,1.2509129189346344e-07,4.546628043895571e-09,784.0,27.512981199641896,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57291.235,r,7.513837186019968e-08,3.535355594359443e-09,642.0,21.253412805229768,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57291.252,z,1.4042903386249615e-07,3.285465694475333e-09,926.0,42.74250499666889,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57297.258,r,6.05363278702501e-08,4.3142012948287136e-09,642.0,14.03187374284388,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57297.273,i,8.096408941275332e-08,3.0761361900084115e-09,784.0,26.320060105184073,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57297.295,z,1.142839618780281e-07,4.560802380296141e-09,926.0,25.057863145258104,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57301.293,r,1.758883463835954e-07,1.58160203141815e-08,642.0,11.120897854808922,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57302.14,z,9.671178303723712e-08,3.4214347727418214e-09,926.0,28.266440677966102,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57302.305,g,3.3617627201504215e-08,7.924418252921108e-09,472.0,4.242283298097251,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57303.231,g,3.0252591669984994e-08,6.411229283207724e-09,472.0,4.718688153802658,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57305.292,r,4.035841092070591e-08,4.015237761186862e-09,642.0,10.051312853955723,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57305.308,i,6.747152502491274e-08,3.185324068821206e-09,784.0,21.18199704869651,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57311.12,r,3.517309076978088e-08,1.6958125322128004e-09,642.0,20.741143317230275,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57311.136,i,4.8559244144993316e-08,1.5745292192688724e-09,784.0,30.840484603735487,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57311.16,z,6.62790787244218e-08,2.5190343225951836e-09,926.0,26.31130434782609,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57311.271,g,2.6651257357539824e-08,4.250436362958861e-09,472.0,6.2702402957486125,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57315.219,g,3.089671770296719e-08,5.79281642253446e-09,472.0,5.333626244874048,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57315.24,r,6.181452760810615e-08,9.3440241813971e-09,642.0,6.615407495538369,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57316.1,i,6.484133588961602e-08,8.550733023986538e-09,784.0,7.583131844687811,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57317.099,z,6.089335658779367e-08,3.423522542541084e-09,926.0,17.78675496688742,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57319.114,r,2.1270204605212552e-08,6.318659965294344e-09,642.0,3.3662524525833883,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57319.287,g,6.369583953947824e-08,2.048736698458903e-08,472.0,3.1090300470231926,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57325.079,i,4.158139898442066e-08,8.323352556878389e-09,784.0,4.995751255310931,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57325.141,z,5.5627154519835504e-08,5.560219134319277e-09,926.0,10.004489603024574,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57327.081,g,2.2386716218838307e-08,7.295189935976987e-09,472.0,3.0686954575967778,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57327.186,r,2.748694620931755e-08,2.6401279730853158e-09,642.0,10.411217368829154,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57329.071,i,3.139345254170983e-08,2.254488691009223e-09,784.0,13.924865831842578,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57329.116,z,4.3929283624619244e-08,3.746029918545102e-09,926.0,11.726890756302522,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57331.067,g,2.4486487765363458e-08,4.925285787134133e-09,472.0,4.971587197909863,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57331.145,r,2.4589337897163872e-08,1.4300582863661047e-09,642.0,17.19464033850494,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57339.047,i,2.5593162181237984e-08,2.7928665940666077e-09,784.0,9.16376107459274,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57339.072,z,3.534814055302675e-08,3.875126926061953e-09,926.0,9.121802002224696,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57339.177,g,1.5272238335138336e-08,4.230147780889706e-09,472.0,3.6103321033210336,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57339.185,r,2.109682753109141e-08,1.2798159577066259e-09,642.0,16.484266666666667,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57345.135,i,2.299312554141236e-08,2.107197331648618e-09,784.0,10.911709689487466,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57345.162,z,2.7432666644407712e-08,2.9720564305726164e-09,926.0,9.230197099293417,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57346.038,g,3.3120679331697536e-08,7.992287278015695e-09,472.0,4.144080183754437,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57355.17,r,1.5550930962908767e-08,1.9403224812985016e-09,642.0,8.014611546685673,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57355.187,i,1.9226808449522326e-08,2.019937074463435e-09,784.0,9.518518518518519,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57356.034,z,2.787782401464084e-08,2.5102685605926592e-09,926.0,11.105514546244029,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57356.109,g,1.7608108148510812e-08,2.9976312448212804e-09,472.0,5.874007411328745,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57365.065,r,1.545553000516728e-08,9.108903330736061e-10,642.0,16.967498110355255,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57365.081,i,1.4643878970338774e-08,1.287409611077782e-09,784.0,11.374685138539041,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57366.067,g,1.81395925887642e-08,3.357192491146927e-09,472.0,5.403203014601978,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57366.076,z,1.6551588775882338e-08,2.8877385243135606e-09,926.0,5.7316784869976365,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57372.059,r,1.4533479020663032e-08,1.5615646874008545e-09,642.0,9.306997742663658,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57372.076,i,1.2831453939797249e-08,1.749998555549403e-09,784.0,7.332265446224257,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57373.064,g,1.6758924452617244e-08,4.2008464916449784e-09,472.0,3.9894160583941596,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57373.073,z,1.5227052145778948e-08,2.8201542272623776e-09,926.0,5.399368587213892,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57385.04,i,9.154153286542638e-09,1.7452414638091913e-09,784.0,5.245207311636202,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57386.056,g,1.3828846011435661e-08,3.5364312547597978e-09,472.0,3.9103958242714225,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57387.045,z,1.4662328872895199e-08,2.94641751078581e-09,926.0,4.976324237560193,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57387.091,r,1.009796787838464e-08,9.177452115275153e-10,642.0,11.00301886792453,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57389.086,i,1.5100297071502645e-08,2.5562966984517778e-09,784.0,5.9070987654320986,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57394.071,g,1.0568940214365521e-08,4.0628166988792174e-09,472.0,2.6013824884792625,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57394.08,r,1.0334296111435549e-08,1.1943513048630177e-09,642.0,8.652643547470154,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57395.045,z,7.015355911936876e-09,4.126399173920348e-09,926.0,1.700115673799884,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57396.073,i,5.0331582111232436e-09,1.8926604519143955e-09,784.0,2.659303313508921,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57400.116,g,1.9927659210746375e-08,5.9845807876729135e-09,472.0,3.3298337707786523,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57401.045,r,7.921625771215645e-09,1.1675362267235248e-09,642.0,6.784907902554961,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57402.061,z,1.1027875162700465e-08,2.359425048121963e-09,926.0,4.673967147834744,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57403.073,i,1.5536833422874995e-09,2.4855736597294874e-09,784.0,0.62508038585209,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57406.1,r,1.7148989086325485e-08,5.337486048468512e-09,642.0,3.2129337539432172,Pantheon_Plus_DES,Pantheon+SH0ES
1279500,36.925739,-4.314926,0.23568,57408.04,g,1.741906277348208e-08,1.7905967613557167e-08,472.0,0.9728076778321415,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57248.388,g,2.3469400720105325e-07,1.6884507095571727e-08,472.0,13.899962010890212,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57248.391,r,3.0967207718393337e-07,1.87365124886011e-08,642.0,16.527733075850232,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57248.393,i,2.562060157831683e-07,1.9825924374184653e-08,784.0,12.922777820981416,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57248.395,z,2.9280319823033053e-07,3.4186965479468134e-08,926.0,8.564761280324253,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57252.303,g,1.9790662615061127e-07,1.1568379006263603e-08,472.0,17.10755033557047,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57252.305,r,3.3518711340346126e-07,1.351091523770965e-08,642.0,24.808616404308204,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57252.307,i,2.1951076409870367e-07,1.3836155683778059e-08,784.0,15.865011142948106,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57252.31,z,2.812917489196155e-07,2.435833102416763e-08,926.0,11.54807152594018,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57256.292,g,1.634531861935898e-07,1.6919304276262004e-08,472.0,9.660751028806583,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57256.295,r,3.0257095609598934e-07,2.00116304481241e-08,642.0,15.119755328299723,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57256.297,i,2.5120311448494134e-07,1.544983977600655e-08,784.0,16.25926987767584,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57256.299,z,2.3040810412077355e-07,3.0955740464597247e-08,926.0,7.443146268275553,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57265.286,g,-4.521452052400268e-10,-5.212067390081406e-08,472.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57265.288,r,1.4610240892164648e-07,3.576765942089322e-08,642.0,4.084762919552478,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57265.291,i,2.109479941991622e-07,2.0200403461247525e-08,784.0,10.44276143314885,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57265.293,z,2.0140170816528929e-07,2.1177637082597762e-08,926.0,9.510112359550561,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57276.312,r,2.2458041856992143e-07,3.587200595588327e-08,642.0,6.260603849311321,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57276.314,i,1.6288605940697294e-07,1.1778442220320916e-08,784.0,13.829168268614637,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57276.317,z,2.1072158525730455e-07,2.522749323618458e-08,926.0,8.352854692477333,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57277.307,g,4.284724050683075e-08,9.452342728050572e-09,472.0,4.532975764799364,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57277.31,r,9.39103353217179e-08,1.0494278159160454e-08,642.0,8.948717948717949,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57277.312,i,1.2411573212629865e-07,1.089754247153884e-08,784.0,11.389332269220539,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57277.314,z,1.8828036070272278e-07,2.0042615858855985e-08,926.0,9.394001363326517,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57284.324,g,1.4626076707326204e-08,1.1685218503072377e-08,472.0,1.2516733601070953,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57284.326,r,9.11429775783728e-08,1.627398789258955e-08,642.0,5.600531239173114,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57284.328,i,1.2014387843720384e-07,1.3872864151579655e-08,784.0,8.660351397121081,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57284.331,z,1.6923503859732075e-07,2.698151002287013e-08,926.0,6.272259723561556,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57288.199,r,5.1252760284276776e-08,2.9840863348711316e-08,642.0,1.717536107630416,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57288.201,i,1.0971711823413664e-07,2.2320323176941147e-08,784.0,4.915570324155703,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57288.203,z,1.8634654886725914e-07,2.9519215465126766e-08,926.0,6.312720237683963,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57291.222,g,-6.640487793525716e-09,-4.0079263566305826e-08,472.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57291.224,r,7.644487864711074e-08,3.5084733138373443e-08,642.0,2.17886447491602,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57291.226,i,1.3616965009138565e-07,2.1637588135256586e-08,784.0,6.293199095952332,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57291.229,z,1.6788111804022136e-07,2.5321999414115523e-08,926.0,6.629852378348825,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57299.218,g,-5.322411065477776e-08,-4.319938965276645e-08,472.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57299.22,r,1.627226954085049e-07,4.931001956920459e-08,642.0,3.2999925132889123,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57299.222,i,2.0640021064168033e-07,6.176601493672366e-08,784.0,3.341646872525733,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57299.227,z,3.5068126867439054e-07,1.2614496618374633e-07,926.0,2.779986227619882,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57303.166,g,7.772390298722807e-08,2.3369197799693102e-08,472.0,3.325912324994262,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57303.169,r,8.961184063054227e-08,2.1355401553757014e-08,642.0,4.196214264806321,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57303.171,i,8.91712736872829e-08,1.793040861408985e-08,784.0,4.973186925434116,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57303.173,z,8.048876889282928e-08,3.3351055055096694e-08,926.0,2.4133799893244765,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57304.205,g,3.0159974981281655e-09,1.0228332048925125e-08,472.0,0.2948669913825403,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57304.208,r,2.7697123061492464e-08,1.2031083985711451e-08,642.0,2.30213030632872,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57304.21,i,7.110828227964231e-08,1.3123308521382551e-08,784.0,5.418472191199464,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57304.212,z,1.3226598907492183e-07,2.8035693690779438e-08,926.0,4.7177712288396965,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57311.294,g,5.210883777454478e-09,8.627480841660054e-09,472.0,0.6039867109634551,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57311.296,r,3.8646976125080986e-08,9.00587720168714e-09,642.0,4.291306139266584,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57311.298,i,6.177257699918232e-08,8.370946853282965e-09,784.0,7.379401408450706,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57311.3,z,1.0407290776972556e-07,1.3628105549797555e-08,926.0,7.636637931034484,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57315.206,g,1.2673032880988284e-08,1.4942757274246778e-08,472.0,0.848105382989104,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57315.208,r,3.118739110556742e-08,1.9701412909652622e-08,642.0,1.583002764755379,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57315.21,i,6.626945250994056e-08,1.634333243844799e-08,784.0,4.0548310914878325,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57315.213,z,8.107015829554539e-08,2.799030093568319e-08,926.0,2.896366083445491,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57319.134,r,-3.578152007700976e-08,-2.2993517609810298e-08,642.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57319.137,i,9.05645037632836e-09,2.1025820315398698e-08,784.0,0.4307299425409662,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57319.139,z,8.79135410649927e-08,2.800675973943322e-08,926.0,3.1390115058976766,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57325.106,g,-2.1394097361066948e-09,-6.783694595102226e-08,472.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57325.113,z,8.981854787306644e-08,5.729115436035656e-08,926.0,1.5677559455010333,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57329.169,g,1.0943722325742664e-08,7.986268547307593e-09,472.0,1.3703173466952994,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57329.171,r,2.761778373813402e-08,1.0192121288674721e-08,642.0,2.7097189050156167,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57329.173,i,5.439848877685596e-08,1.0917477582427548e-08,784.0,4.982697547683924,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57329.175,z,7.433452831644431e-08,2.1315832831911546e-08,926.0,3.487291765825797,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57339.117,g,8.413453975085922e-09,1.1043763307946077e-08,472.0,0.7618285307719673,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57339.12,r,3.385197188738842e-08,1.4867987652773576e-08,642.0,2.27683615819209,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57339.122,i,4.066617752088344e-08,1.4298849056351748e-08,784.0,2.8440175401962833,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57339.125,z,4.288224093622254e-08,2.133926471779902e-08,926.0,2.0095463223929446,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57345.227,g,1.2329310272897982e-08,1.0229327559432055e-08,472.0,1.2052903967797586,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57345.229,r,4.266475923116661e-09,1.2592499924754379e-08,642.0,0.3388108754108156,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57345.231,i,1.9151383945099166e-08,1.514410785992896e-08,784.0,1.2646095842841552,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57345.234,z,6.323537224988968e-08,2.6793948330229488e-08,926.0,2.360061737468764,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57355.21,g,1.2549217297910332e-08,2.080654620299879e-08,472.0,0.6031379343536434,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57355.212,r,2.5431320009787235e-08,1.6964594000099916e-08,642.0,1.4990821477742085,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57355.214,i,6.949557511961557e-08,1.3086907857255004e-08,784.0,5.310312862108923,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57355.217,z,5.3255264747589943e-08,1.757576622597973e-08,926.0,3.030039434006031,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57365.107,g,3.854717561579612e-09,6.7366959067289415e-09,472.0,0.5721970554926387,Pantheon_Plus_DES,Pantheon+SH0ES
1280217,40.894306,-1.518371,0.36,57365.11,r,2.8859946398437043e-08,6.3933110586241185e-09,642.0,4.514084507042254,Pantheon_Plus_DES,Pantheon+SH0ES
