redshift,distance_modulus,sigma_mu
0.42131,41.9157,0.1513
0.56258,42.4986,0.1367
1.05479,43.9487,0.2055
0.74877,43.4491,0.1569
0.2615,40.4557,0.1513
0.32869,41.1467,0.1124
0.53225,42.0715,0.1214
0.31194,41.038,0.1238
0.41066,42.2028,0.2235
0.31184,41.1236,0.1497
0.38676,41.6203,0.175
0.59952,42.6396,0.1818
0.60148,42.9102,0.1798
0.64845,43.093,0.1327
0.5643,42.5164,0.155
0.1384,39.9608,191.5557
0.42602,42.1257,0.2224
0.51717,42.1437,0.1018
0.53116,42.6231,0.1869
0.58466,42.7348,0.1394
0.61327,43.1125,0.1972
0.72062,43.2946,0.2079
0.33047,41.2217,0.1805
0.73306,43.4108,0.1273
0.85806,43.4207,0.2381
0.42054,41.7653,0.1361
0.62002,42.8993,0.1679
0.77334,43.6157,0.235
0.46167,41.8898,0.1222
0.30251,40.955,0.1791
0.64795,43.2292,0.1464
0.46879,41.999,0.1522
0.92537,44.5882,0.3336
0.33191,41.0447,0.2523
0.59992,42.8805,0.1817
0.82081,43.5,0.1478
0.96859,43.6767,0.1466
0.95791,44.5302,0.2619
0.96363,43.7094,0.1426
0.81791,43.8419,0.1387
0.7725,43.4162,0.142
0.63581,43.2292,0.2773
0.18148,39.365,0.1026
0.36538,42.5239,90.331
0.53579,42.6471,0.2188
1.12132,44.1909,0.109
0.25616,40.6799,0.1757
0.49272,42.0401,0.1499
0.45682,41.9146,0.2146
0.44881,41.1784,226.8607
0.27539,40.7217,0.1136
0.45944,41.8991,0.1248
0.75153,43.5874,0.1821
0.65134,43.2211,0.2003
0.60943,42.8181,0.1793
0.65405,43.0926,0.1442
0.69261,43.0471,0.1542
0.63779,42.9166,0.1648
0.58057,42.6554,0.1493
0.71719,43.1506,0.1575
0.65356,43.0201,0.1374
0.44766,42.0813,0.1608
0.3255,41.0323,0.1826
0.29323,40.9229,0.1963
0.6648,43.7249,269.0213
0.30517,40.8642,0.1458
0.54203,42.4035,0.1913
0.83036,43.4494,0.1369
0.82584,43.5692,0.1875
0.409,41.7787,0.1967
0.5971,42.4641,0.1441
0.55321,42.591,0.1981
0.52219,42.1108,0.1337
0.51064,42.3613,0.1593
0.71584,43.4174,0.1496
0.68422,43.016,0.1664
0.55032,42.6925,0.2689
0.50314,42.3896,0.2055
0.31293,41.0622,0.1362
0.21885,40.0569,0.1111
0.87472,43.3942,0.1744
0.51618,42.3384,0.2005
0.65243,42.9977,0.1329
0.40457,41.495,252.286
0.70093,43.4289,0.1886
0.49743,41.9505,0.127
0.495,42.1028,0.1552
0.33899,41.1106,0.2399
0.38283,41.4404,0.1686
0.36843,41.6318,0.1841
0.78512,43.0376,0.1282
0.50617,42.1674,0.1335
0.63786,42.9078,0.158
0.09394,38.3222,0.2234
0.26361,40.7134,0.1323
0.24448,40.4147,0.1874
0.69609,43.2646,0.1523
0.36672,41.4734,0.1411
0.71467,43.4006,0.296
0.56872,42.6056,0.1929
0.31794,41.1851,0.1258
0.36326,41.3484,0.176
0.50323,42.45,0.1992
0.58434,42.7086,0.1807
0.68193,42.9946,0.1616
0.53191,42.3492,0.2069
0.4965,42.336,0.2168
0.33352,41.1717,0.1538
0.33513,41.1325,0.1266
0.79318,43.3185,0.2333
0.62889,43.0158,0.2879
0.40462,41.7519,0.2309
0.4629,42.1406,0.1437
0.55313,42.2978,0.1251
0.73167,43.0246,0.2312
0.23955,40.4557,0.1087
0.45546,42.0309,0.1453
0.32154,41.2472,0.1311
0.27119,40.7836,0.1349
0.80342,43.3949,0.1586
0.25173,40.5564,0.1256
0.44684,42.0212,0.119
0.54306,42.5924,0.154
0.45115,41.8944,0.1277
0.43311,41.748,0.1427
0.55095,42.3216,0.1344
0.30694,40.9391,0.0975
0.27618,40.7496,0.2435
0.42348,41.7279,0.1496
0.24003,40.4207,0.1041
0.50847,42.413,0.1764
0.34224,41.4577,0.1663
0.65553,42.8766,0.1431
0.51615,42.5078,0.1915
0.6931,43.1421,0.1897
0.66882,43.0251,0.127
0.62863,42.989,0.2297
0.3307,41.2529,0.1263
0.65692,42.8095,0.1436
0.64766,42.8663,0.1527
0.93733,43.8419,0.1512
0.58895,42.9043,0.1839
0.65069,43.1487,0.1746
0.61842,43.4554,0.2648
0.50947,42.2675,0.1383
0.29082,40.938,0.1355
0.07333,37.5773,0.2013
0.34392,41.2159,0.1564
0.88352,43.6498,0.1505
0.21601,40.2435,0.0934
0.52779,42.4239,0.1512
0.89842,43.9894,0.2041
0.25517,40.3392,0.1112
0.26162,40.6008,0.134
0.2372,40.4828,0.1215
0.69879,43.3463,0.1444
0.62952,43.0122,0.1724
0.49239,42.3312,0.1695
0.33115,42.1888,155.8961
0.62935,43.5939,202.2987
0.75331,43.1475,0.1828
0.80107,43.587,0.1667
0.52212,42.2723,0.1704
0.49181,42.2651,0.1503
0.48092,42.0138,0.1398
0.6175,43.1997,0.1985
0.69841,42.9273,0.1291
0.50285,42.233,0.1621
0.44895,42.1318,0.1711
0.54865,42.4926,0.1324
0.45102,41.996,209.9417
0.65875,43.1839,0.1807
0.89117,43.6073,0.1357
0.65069,43.3267,0.1945
0.59349,43.0591,0.2237
0.45205,41.9972,0.1568
0.9569,44.2804,0.1905
0.35942,42.5951,168.1352
0.70961,43.0684,0.1678
0.89611,43.9358,204.1358
0.47435,42.4238,0.1937
0.40228,41.4904,0.1698
0.42713,41.8764,0.2224
0.79364,43.317,0.1935
0.83706,43.6747,0.1504
0.61122,42.7865,0.2397
0.64453,43.0151,0.2198
1.02144,44.0951,0.1868
0.41235,41.8259,0.1806
0.65806,42.8266,0.1502
0.39494,41.7467,0.165
0.42267,42.0809,0.2521
0.4768,42.1155,0.1727
0.61052,42.6684,0.153
0.36711,41.4065,0.118
0.34579,41.3891,0.2134
0.15011,39.5647,0.1752
0.35039,41.2373,0.1796
0.54471,43.0127,0.2001
0.71803,43.0805,0.1817
0.56489,42.8422,0.1829
0.71949,42.972,0.1434
0.68283,43.3071,0.159
0.68437,43.0222,0.2317
0.59619,42.7003,0.2069
0.26317,41.8051,300.036
0.37567,41.3692,0.1646
0.23734,40.3323,0.1393
0.66195,43.0103,0.1952
0.78964,43.2863,0.1378
0.5804,42.8082,0.1745
0.39136,41.5534,0.1616
1.017,43.8769,0.1463
0.55424,42.3852,0.163
0.51228,42.319,0.1424
0.63355,43.0525,0.1887
0.61096,43.1341,0.1826
0.55372,42.5786,0.17
0.3654,41.4596,0.2025
1.00009,44.2028,0.3157
0.57688,42.6711,0.1631
0.33185,41.2449,0.117
0.6983,43.2791,0.2422
0.86674,43.6718,0.2335
0.35831,41.5992,0.1229
0.60009,42.7653,0.1792
0.44736,41.966,0.1669
0.5642,42.4672,0.1928
0.88189,44.007,0.2593
0.45403,42.7109,8.135
0.28848,41.7312,142.275
0.57606,42.5277,0.1672
0.3267,41.2042,0.1388
0.53547,42.6916,0.2833
0.53112,42.3827,0.229
0.64649,42.8714,0.1761
0.50566,42.2081,0.1447
0.54148,42.389,0.2221
0.17267,39.5855,0.092
0.8624,43.5172,0.2419
0.33423,41.2295,0.1254
0.46322,41.8297,0.1357
0.69226,42.9348,0.1658
0.58196,42.8644,0.2121
0.47833,41.8991,0.152
0.75076,43.2224,0.1727
0.53002,42.6795,0.1934
0.41097,41.7892,0.1102
0.36606,41.5767,0.1357
0.59892,42.6697,0.1568
0.6413,42.7437,0.1503
0.38374,41.2178,259.716
0.43587,41.801,0.1272
0.85239,43.915,0.2948
0.58049,42.8278,0.3578
0.51797,42.2286,0.1234
0.27316,40.7313,0.1227
0.80181,43.5738,0.2226
0.27694,40.925,0.1267
0.50582,42.4181,0.2295
0.55644,42.4194,0.1175
0.85279,43.5814,0.2573
0.68507,43.0424,0.1669
0.37178,41.4006,0.2478
0.45394,42.1279,0.2449
0.56872,42.4554,0.1174
0.52706,42.434,0.327
0.52427,42.8195,0.2626
0.42436,42.012,0.1688
0.51404,42.5963,0.2286
0.11948,38.2154,0.1805
0.6389,42.927,0.1821
0.54758,43.0902,200.1382
0.40467,41.6481,175.3365
0.55584,42.7254,0.2043
0.60888,42.99,0.2243
0.67713,43.255,0.136
0.29149,40.7593,0.1208
0.34387,41.3477,0.1768
0.3347,41.2757,0.1238
0.45694,42.2699,0.2041
0.45675,42.1662,0.228
0.47273,42.117,0.1946
0.50397,42.2601,0.1268
0.58117,42.7936,0.1808
0.65325,43.3552,0.1935
0.61224,42.7199,0.18
0.80078,43.7069,0.1946
0.5341,42.3993,0.1833
0.44129,42.1148,0.2177
0.45115,42.0849,0.1338
0.75888,43.3504,0.1582
0.40597,41.8405,0.1482
0.7445,43.124,0.2202
0.29069,40.9015,0.1076
0.54454,42.2587,0.1507
0.29911,40.9215,0.2005
0.27578,41.0005,0.2428
0.67651,43.0756,0.1827
0.60558,42.7734,0.2236
0.20587,39.9564,0.1748
0.53166,42.5044,0.1803
0.46283,41.9664,0.1653
0.80301,43.5748,0.2197
0.86647,44.1243,0.2465
0.4518,42.0108,0.1123
0.75991,43.2815,0.1362
0.73072,43.2856,0.1498
0.98,44.1028,0.1992
0.7051,43.0906,0.1547
0.65253,42.7954,0.146
0.63231,42.7112,0.1957
0.4355,42.4537,0.3371
0.26891,40.7588,0.1779
0.68006,43.1798,0.2202
0.47842,42.1525,0.119
0.57618,42.6011,0.1343
0.71552,43.2139,0.166
0.65792,42.9869,0.1588
0.46097,42.3328,0.1492
0.32059,41.0662,0.1448
0.42273,41.7451,0.1687
0.32988,41.0865,0.2014
0.55064,42.398,0.1228
0.53287,42.5212,0.136
0.60433,42.4576,0.112
0.65589,43.1101,0.1903
0.5502,42.7566,0.1468
0.27304,40.7436,0.1168
0.65214,42.803,0.154
0.59028,42.6902,0.1324
0.76675,43.5761,0.1349
0.64298,43.2969,0.1638
0.16008,39.3979,0.1623
0.62217,42.9684,0.1826
0.80325,43.3974,0.1471
0.83813,43.75,0.2293
0.40194,41.5976,0.1386
0.68766,42.94,0.1673
0.62931,42.916,0.1434
0.77952,43.3681,0.1247
0.69362,43.4297,0.278
0.3251,41.1459,0.1429
0.69191,43.0303,0.1277
0.34776,41.604,0.2062
0.61981,42.9545,0.149
0.46523,42.1918,0.206
0.59269,42.6991,0.1622
0.90941,43.4955,0.181
0.5674,42.6946,0.1268
0.46937,42.5532,0.252
0.62292,42.9208,0.1985
0.36774,41.1103,0.1101
0.81396,43.629,0.161
0.60967,42.7694,0.1443
0.73615,43.1709,0.2569
0.93075,43.8407,0.1804
0.39216,41.6674,0.1334
0.42893,41.9796,0.114
0.38252,41.3956,0.2243
0.31863,41.1335,0.1323
0.59279,42.8527,0.1806
0.42513,42.1359,0.2396
0.57629,42.7007,0.1656
0.55833,42.375,0.1188
0.53944,42.5073,0.13
0.47782,42.2306,0.2071
0.37136,41.4496,0.1432
0.6619,42.912,0.1226
0.58059,43.2161,293.2289
0.44364,42.2561,0.2006
0.22398,40.1997,0.1113
0.54529,42.4853,0.1711
0.60706,42.9774,0.2157
0.81237,43.4823,0.1925
0.65971,42.9849,0.1531
0.687,43.0922,0.1401
0.68673,42.9382,0.168
0.57188,42.9815,0.2063
0.65526,43.0253,0.1859
0.49183,42.3261,0.2115
0.34037,41.1208,0.1933
0.39044,41.6397,0.1664
0.54894,42.2831,3.0425
0.56788,42.7713,0.1737
0.61287,42.5096,0.1986
0.56202,42.8645,0.1822
0.61154,42.8242,0.1522
0.45743,42.1651,0.1681
0.54509,42.4271,0.159
0.5373,42.4079,0.1552
0.51337,42.68,0.2319
0.44419,41.983,0.1555
0.82627,43.6678,0.168
0.36048,41.3133,0.1755
0.5258,42.4014,0.135
0.69516,43.1412,0.1697
0.7207,43.4098,0.1753
0.59237,43.1448,0.239
0.70882,43.09,0.1295
0.30994,41.1536,0.1451
0.78266,43.4268,0.1849
0.33,41.2787,0.1965
0.56271,42.2911,0.1444
0.42781,41.8727,0.1407
0.51872,42.0816,0.2547
0.43435,41.6251,0.2086
0.31268,40.8849,0.1135
0.52779,42.4131,0.1434
0.59851,42.6789,0.2462
0.60262,42.534,0.1573
0.21924,39.9707,0.1101
0.73802,42.8892,0.2158
0.26046,40.8606,0.2421
0.53572,42.4647,0.2141
0.4659,42.1545,0.2034
0.76518,43.207,288.9836
0.74119,43.4553,0.239
0.26396,41.0381,0.1533
0.72403,43.1694,0.161
0.38884,41.6156,0.1476
0.38809,41.819,0.2646
0.47547,41.9462,0.1423
0.3639,41.5171,0.1582
0.49417,41.8604,0.1728
0.24642,42.3029,147.5353
0.40746,41.6971,0.2108
0.29376,40.9177,0.1775
0.33784,41.3806,0.178
0.58411,42.4369,0.1575
0.58074,42.7603,0.1953
0.7348,43.285,0.2288
0.36795,41.4621,0.1196
0.34578,41.2956,0.1494
0.53644,42.0703,0.4032
0.60911,42.6072,0.1422
0.33847,40.8294,0.2436
0.35023,41.3287,0.1099
0.27142,40.6213,0.1167
0.57744,42.7886,0.2715
0.39186,41.5957,0.1835
0.28417,41.9936,3.8798
0.31626,40.9444,0.0998
0.4541,41.8232,0.206
0.42445,41.5285,0.2248
0.45429,41.9163,0.1857
0.30743,41.3654,0.1675
0.24283,40.5423,0.1085
0.50987,41.8517,0.1545
0.52494,42.2082,0.1626
0.20173,39.8284,0.1001
0.47852,42.6761,0.2524
0.45993,42.078,0.1689
0.39298,41.6196,0.1343
0.21094,39.9438,0.1409
0.31193,41.0453,0.1278
0.27659,40.8311,0.0928
0.67924,42.7941,0.161
0.4667,42.3848,0.1825
0.4965,42.3092,0.243
0.55943,42.589,0.2086
0.42926,41.7864,0.2636
0.6413,42.9696,0.1676
0.49007,42.6343,0.2066
0.92457,44.0256,0.1725
0.64849,42.8382,0.167
0.13537,38.8522,0.1722
0.87998,44.2321,0.5177
0.53009,42.3883,0.1592
0.83916,43.5363,0.2368
0.55577,42.3552,0.1867
0.6248,42.9705,0.199
0.13051,38.8982,0.1129
0.78375,43.5457,0.417
0.65461,42.9368,0.2281
0.23928,40.3914,0.1033
0.3455,41.2676,0.1088
0.12913,41.193,343.0536
0.37937,41.6456,0.1814
0.60674,42.716,0.1576
0.23891,40.4033,0.1388
1.08349,44.344,0.1505
0.58021,42.5149,0.1592
0.33041,41.0057,0.1927
0.3789,41.4905,0.1393
0.50631,42.3878,0.3183
0.40684,41.87,0.2139
0.38748,41.3904,0.1476
0.47905,42.3412,0.1587
0.47964,42.1487,0.1308
0.81774,43.3758,0.2054
0.5877,42.6886,0.1547
0.36021,42.5549,238.4326
0.30547,40.9348,0.1184
0.62398,42.6252,0.119
0.57697,42.5938,0.1446
0.61412,42.9531,0.1805
0.31314,40.9661,0.1791
0.56823,42.5685,0.222
0.4668,42.0698,0.2228
0.78892,43.7774,0.3019
0.23532,40.5916,0.1076
0.43446,41.7397,0.1505
0.29093,40.6041,0.1298
0.54229,42.5334,0.1809
0.78049,43.1453,0.1545
0.83776,43.5821,0.2534
0.68966,42.9599,0.1506
0.28699,41.0024,0.1386
0.44864,42.0773,0.1857
0.54383,42.9716,0.6625
0.7487,43.5929,0.2138
0.60535,42.7154,0.1426
0.22101,40.4665,0.1696
0.3372,41.1218,0.1015
0.84132,43.7373,0.3163
0.51008,42.3265,0.1844
0.64639,42.9375,0.2801
0.56445,42.4687,0.116
0.60073,42.7944,0.223
0.68233,43.4264,0.1646
0.53667,42.3949,0.1523
0.42147,41.9806,0.1624
0.34313,41.3743,0.1315
0.46482,42.0239,0.1282
0.83954,43.938,0.38
0.48981,42.1924,0.1971
0.72988,43.3093,0.1798
0.22454,40.2295,0.1212
0.48449,42.6675,0.2941
0.36044,41.3706,0.1921
0.56371,42.5097,0.138
0.64488,42.486,0.438
0.8845,43.8182,0.2412
0.45753,42.3234,0.1407
0.55294,42.7816,0.3181
0.59157,42.7207,0.2008
0.64727,42.9683,0.1307
0.19471,40.0027,0.0921
0.24936,40.3323,0.197
0.46192,42.2515,0.1315
0.6097,43.0021,0.2258
0.81984,43.6209,0.183
0.38889,41.626,0.1312
0.22941,40.2667,0.098
0.87565,43.4132,0.1268
0.37719,41.4168,0.1515
0.11979,39.166,197.0615
0.44419,42.2394,0.2031
0.49707,41.9706,0.263
0.63407,43.1555,0.1741
0.64458,42.8447,0.1414
0.55111,42.3601,0.2014
0.40538,41.5415,0.1305
0.31406,41.035,0.1089
0.76584,43.3872,0.1597
0.47992,42.5722,0.2436
0.43278,41.7025,0.1723
0.51351,42.3245,0.1585
0.21303,40.0935,0.1769
0.51127,42.4705,0.1717
0.5129,42.2605,0.1359
0.77826,43.0873,0.3003
0.46351,41.8641,0.1851
0.59276,42.3276,0.1844
0.53661,42.4573,0.2517
0.65258,42.8892,0.1564
0.72776,43.0908,0.1564
0.61377,43.0071,0.1837
0.70652,43.304,0.1752
0.79348,43.6292,0.1198
0.54871,42.5402,0.1594
0.62735,42.7018,0.1394
0.32274,41.1457,0.1432
0.50558,42.0337,0.1289
0.70836,43.1343,0.3071
0.92838,43.7197,2.4958
0.26584,40.7179,0.1783
0.64025,42.7883,0.13
0.40897,41.7266,0.1273
0.7188,43.2697,0.1707
0.45194,41.9013,0.11
0.57035,42.1148,0.172
0.49243,42.1422,0.1645
0.42068,41.5483,0.1437
0.68688,42.9185,0.2096
0.59156,43.1378,0.2024
0.55283,42.5192,0.1533
0.3192,41.0898,0.2061
0.81485,43.6886,0.1343
0.51204,42.3722,0.1253
0.74571,43.1519,0.125
0.62411,42.7784,0.1249
0.53746,42.2706,0.1762
0.54762,42.3672,0.174
0.64747,42.7588,0.1563
0.43144,41.808,0.1557
0.47839,42.3987,0.2562
0.68533,43.416,0.1506
0.44791,41.9677,0.1611
0.63579,44.4744,96.6334
0.72416,43.1326,0.1543
0.45405,42.006,0.1761
0.25126,40.4405,0.1219
0.29874,40.9047,0.1924
0.68144,43.0768,0.1256
0.51978,42.6172,0.2281
1.03221,44.1947,0.1428
0.46975,42.1032,0.1329
0.47577,42.4845,0.201
0.50262,42.5828,0.1769
0.91696,43.8703,0.2067
0.98846,44.1603,0.1701
0.28169,40.9704,0.2443
0.62336,42.9232,0.1468
0.36798,41.4013,0.1536
0.44025,42.0174,0.1575
0.76657,43.2457,0.2214
0.69905,43.4213,0.1887
0.44624,41.8498,0.1525
0.91082,43.993,0.2465
0.61177,42.9423,0.2008
0.64337,43.0325,0.2473
0.66579,43.3059,0.1418
0.30307,41.0553,0.1987
0.45587,41.6094,0.9069
0.36176,41.4962,0.1341
0.54806,42.7925,0.2039
0.43668,41.9924,0.1841
0.67829,43.723,285.3867
0.33753,41.212,0.0915
0.66455,43.0594,0.1816
0.57875,42.5877,0.2325
0.26271,40.5459,0.1112
0.55436,42.5053,0.1348
0.87344,43.5848,0.2
0.53763,42.1449,0.1735
0.86642,44.0635,449.6125
0.31615,41.0804,0.1173
0.45699,42.0213,0.187
0.56104,42.524,0.1888
0.5246,42.3566,0.1607
0.43071,41.7465,0.1915
0.45362,42.0838,0.1424
0.62565,42.8962,0.209
0.40841,41.7284,0.1651
0.36966,41.3716,0.2529
0.21849,40.1574,0.203
0.34814,41.1649,0.1667
0.39835,41.4335,0.1903
0.36549,41.4035,0.114
0.23707,40.5382,0.1278
0.34459,41.277,0.1248
0.19771,39.856,0.1064
0.43225,41.6536,0.1913
0.51619,42.4575,0.1669
0.38247,41.4179,0.1365
0.39201,41.5603,0.2488
0.36161,41.2641,0.1907
0.46299,42.0705,0.1135
0.4638,42.143,0.1271
1.04136,43.8929,0.15
0.38274,41.7749,0.2334
0.68069,43.0714,0.1501
0.24576,40.6824,0.1261
0.58091,43.0179,0.1909
0.6508,43.8689,258.0736
0.54379,42.5645,0.104
0.75356,43.5047,0.1482
0.31564,41.1379,0.2124
0.60827,42.611,0.1849
0.2221,40.1863,0.1679
0.33584,41.2982,0.1746
0.34105,41.6251,0.2431
0.43495,41.6647,0.1277
0.75011,43.1256,0.124
0.68972,42.9629,0.1484
0.53739,42.4115,0.158
0.51315,41.9657,0.282
0.8953,43.4572,0.1718
0.47336,41.9191,0.1697
0.61011,42.6868,0.1603
0.83168,43.8256,0.1574
0.69154,43.1848,0.1479
0.45525,42.1033,0.898
0.56584,42.7055,0.1813
0.31562,41.1086,0.1191
0.6646,43.5012,208.8486
0.54469,42.539,0.1337
0.83936,43.7123,0.3503
0.59043,42.7352,0.1368
0.37942,41.5759,0.1222
0.78324,43.6694,0.1294
0.34436,41.1409,0.1469
1.01922,44.03,0.2237
0.68828,43.1021,0.1485
0.61137,43.197,0.2123
0.27255,40.7758,0.1184
0.05837,37.1631,0.1344
0.03093,35.6964,0.1741
0.04059,36.4468,0.0979
0.03627,36.0879,0.1099
0.02494,35.1116,0.1442
0.02469,35.2499,0.1249
0.03591,36.0401,0.0973
0.02794,35.3731,0.1363
0.02895,35.733,0.1171
0.04015,36.1767,0.1037
0.05196,36.5582,0.1175
0.02413,35.1222,0.1555
0.03351,36.0211,0.1146
0.03344,35.9022,0.17
0.0325,35.9389,0.158
0.02978,35.5792,0.1422
0.03196,35.5048,0.1501
0.02829,35.5579,0.165
0.0467,36.5702,0.1267
0.02584,35.1753,0.1363
0.02831,35.6431,0.1175
0.03369,36.0093,0.1232
0.04496,36.7085,0.0902
0.05631,37.1061,0.1095
0.03292,36.0215,0.0943
0.0749,37.7864,0.0776
0.04397,36.4148,0.1588
0.04541,36.4523,0.1238
0.02595,35.4828,0.1124
0.02717,35.2639,0.1039
0.0331,36.0388,0.1258
0.06908,37.5872,0.1065
0.03158,35.5919,0.0999
0.04223,36.4324,0.1039
0.04928,36.8492,0.1207
0.03081,35.8171,0.1326
0.02759,35.7604,0.1454
0.03352,36.0797,0.1398
0.05449,36.9681,0.0844
0.03616,36.0891,0.1315
0.06142,37.245,0.11
0.0576,37.0706,0.0919
0.07068,37.3368,0.1235
0.05658,36.9422,0.1236
0.02871,35.4984,0.1733
0.03212,35.8536,0.1031
0.03732,36.0146,0.097
0.03126,35.8573,0.0987
0.06485,37.1559,0.0909
0.03141,35.7009,0.099
0.02655,35.434,0.1498
0.02481,34.9553,0.1382
0.03518,35.9416,0.2081
0.02953,35.5652,0.1265
0.03652,36.297,0.1253
0.0413,36.2794,0.1071
0.04275,36.3586,0.0911
0.03263,35.7229,0.1907
0.025,35.2815,0.147
0.03183,35.7767,0.1461
0.04627,36.3633,0.1452
0.03835,36.1536,0.1039
0.02732,35.4671,0.1046
0.0613,37.3396,0.0782
0.04692,36.5956,0.0952
0.0379,36.2496,0.1012
0.03641,36.2415,0.1162
0.03246,35.7936,0.1046
0.03245,35.7814,0.0964
0.03643,36.1166,0.0936
0.02834,35.4761,0.1031
0.03748,36.3167,0.0962
0.04027,36.1953,0.1052
0.03336,35.6516,0.1542
0.05291,37.0042,0.1047
0.03871,36.1656,0.1433
0.04677,36.6368,0.1472
0.03639,36.1891,0.1239
0.02721,35.5887,0.1401
0.03107,35.7766,0.1215
0.03492,35.9948,0.098
0.03577,36.1202,0.1114
0.02691,35.3285,0.1106
0.04307,36.5359,0.0938
0.03832,36.1692,0.1293
0.03025,35.7166,0.0972
0.04777,36.7086,0.0825
0.038,36.4269,0.1023
0.03189,36.0469,0.1284
0.03592,36.1609,0.095
0.03445,35.9985,0.0947
0.03053,35.5339,0.1156
0.02895,35.6497,0.1632
0.03314,35.8396,0.0917
0.02582,35.3194,0.109
0.029,35.5958,0.1093
0.04252,36.2995,0.1295
0.03589,35.9996,0.1245
0.03565,35.8627,0.1321
0.02994,35.6306,0.0999
0.0299,35.453,0.1064
0.05165,36.8172,0.0853
0.0298,35.673,0.1484
0.03207,35.6131,0.1072
0.02643,35.3542,0.1115
0.0497,36.5913,0.1235
0.06731,37.3841,0.1069
0.04995,36.7763,0.182
0.04404,36.5732,0.1278
0.03761,36.2828,0.0996
0.02965,35.4809,0.096
0.04612,36.7018,0.08
0.04839,36.8084,0.0986
0.07529,37.6594,0.1083
0.03704,36.1074,0.0966
0.04265,36.465,0.0847
0.05229,36.9789,0.1233
0.02499,35.1253,0.1269
0.03002,35.6613,0.1253
0.02802,35.4194,0.1655
0.05641,36.9936,0.1032
0.03201,35.751,0.1058
0.03093,35.6657,0.1541
0.04764,36.6954,0.1542
0.03048,35.4134,0.1135
0.04777,36.6031,0.094
0.07074,37.3182,0.1478
0.02988,35.668,0.1108
0.0337,36.0143,0.1835
0.03264,35.7502,0.104
0.06841,37.4018,0.0862
0.03081,35.8035,0.1054
0.07833,37.9662,0.0762
0.02553,35.3242,0.1528
0.07398,37.6976,0.0913
0.02934,35.5414,0.1113
0.04391,36.4148,0.0994
0.02522,35.3104,0.1097
0.04768,36.734,0.0821
0.04952,36.667,0.097
0.07301,37.7745,0.1128
0.07094,37.5408,0.0855
0.07855,37.6637,0.0977
0.06758,37.5234,0.0828
0.05063,36.6668,0.0962
0.03309,35.9584,0.0934
0.07149,37.4732,0.0855
0.07901,37.6482,0.093
0.06603,37.3739,0.1045
0.03007,35.5472,0.1034
0.03891,36.3899,0.147
0.07193,37.7321,0.1017
0.05668,37.148,0.1039
0.04056,36.2574,0.1016
0.05485,37.0591,0.0739
0.0543,36.8831,0.1034
0.06398,37.1607,0.0905
0.04433,36.6606,0.194
0.02844,35.841,0.1031
0.04998,36.9849,0.0936
0.04896,36.682,0.0928
0.07113,37.5431,0.151
0.0532,37.0809,0.107
0.04734,36.7047,0.101
0.05139,36.8492,0.0987
0.05268,36.9805,0.0831
0.0478,36.6724,0.1043
0.07467,37.4632,0.1058
0.04549,36.475,0.1216
0.07046,37.5194,0.0704
0.02474,35.2529,0.1471
0.02874,35.5399,0.1395
0.04502,36.6451,0.1094
0.02525,35.4599,0.1268
0.0691,37.3848,0.0827
0.06419,37.2086,0.0739
0.04328,36.5529,0.0935
0.04488,36.4046,0.0991
0.08366,38.0701,0.129
0.03975,36.1981,0.1065
0.05708,37.0993,0.1051
0.08656,38.0989,0.121
0.06067,37.3413,0.1216
0.0337,35.7316,0.1135
0.06723,37.5388,0.11
0.03337,35.9567,0.1025
0.06079,37.2189,0.0896
0.02779,35.6228,0.1261
0.04045,36.5069,0.1214
0.05529,36.8308,0.0872
0.02492,35.2067,0.1183
0.02618,35.3916,0.1237
0.02538,35.3421,0.116
0.09284,38.343,0.2873
